,Unnamed: 0,Client: Create Date/Time,Client's_City,zipcode,county,Client's Location,PresentingNeeds_TaxonomyCode,category_code,category_sub,latitude,longitude
5465,13548,08/19/2015 07:40:33.077773 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.769009,-73.93619
5466,13549,08/19/2015 07:40:33.077773 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.769009,-73.93619
5467,13550,08/19/2015 07:40:33.077773 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.769009,-73.93619
5468,13551,08/19/2015 07:40:33.077773 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.1500-100,N,NL,42.769009,-73.93619
5469,13553,08/24/2015 09:07:14.995389 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,B,BT,42.769009,-73.93619
5470,13588,09/17/2015 08:25:58.886096 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,FP-0500,F,FT,42.769009,-73.93619
5471,13597,10/06/2015 07:59:15.80013 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,NL-5000.8000-050,N,NL,42.769009,-73.93619
5472,13598,10/06/2015 07:59:15.80013 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,NL-5000.8000-050,L,LH,42.769009,-73.93619
5473,13599,10/06/2015 07:59:15.80013 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,LH-3000.3050,L,LH,42.769009,-73.93619
5474,13600,10/06/2015 07:59:15.80013 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,LH-3000.3050,P,PB,42.769009,-73.93619
5475,13621,10/09/2015 14:39:07.120953 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
5476,13657,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9300-180,B,BV,42.769009,-73.93619
5477,13658,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9300-180,B,BV,42.769009,-73.93619
5478,13659,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9300-180,D,DD,42.769009,-73.93619
5479,13660,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DD-1500.9650,D,DD,42.769009,-73.93619
5480,13661,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DD-1500.9650,D,DD,42.769009,-73.93619
5481,13662,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DD-1500.9650,B,BV,42.769009,-73.93619
5482,13663,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9120,B,BV,42.769009,-73.93619
5483,13664,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9120,B,BV,42.769009,-73.93619
5484,13665,10/18/2015 13:29:16.562781 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9120,B,BV,42.769009,-73.93619
5485,13686,10/28/2015 12:00:08.512778 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.3000-200,B,BH,42.769009,-73.93619
5486,13687,10/29/2015 09:25:58.365587 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BH-3000.1800-950,B,BV,42.769009,-73.93619
5487,13688,10/29/2015 09:56:10.050182 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9300-250,F,FT,42.769009,-73.93619
5488,13689,10/29/2015 11:16:46.645967 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,FT-4500.1800,P,PH,42.769009,-73.93619
5489,13690,10/29/2015 15:05:00.62008 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,PH-2950.8500-850,B,BV,42.769009,-73.93619
5490,13703,11/17/2015 11:38:36.153706 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,N,NS,42.769009,-73.93619
5491,13741,12/10/2015 11:48:01.378175 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,FF-0500.1300,,,42.769009,-73.93619
5492,13742,12/10/2015 12:03:22.744565 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
5493,13746,12/16/2015 13:04:22.609043 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DD-1500.9650,D,DD,42.769009,-73.93619
5494,13747,12/16/2015 13:04:22.609043 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DD-1500.9650,B,BV,42.769009,-73.93619
5495,13748,12/16/2015 13:04:22.609043 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9300-250,B,BV,42.769009,-73.93619
5496,13749,12/16/2015 13:04:22.609043 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.9300-250,F,FP,42.769009,-73.93619
5497,13788,01/29/2015 08:44:24.940563 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11772,D,DT,42.769009,-73.93619
5498,13789,01/30/2015 12:48:30.009034 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11773,D,DT,42.769009,-73.93619
5499,13795,02/04/2015 10:48:48.705025 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11779,D,DT,42.769009,-73.93619
5500,13796,02/04/2015 11:43:08.82228 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11780,D,DT,42.769009,-73.93619
5501,13797,02/04/2015 13:22:45.35907 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11781,D,DT,42.769009,-73.93619
5502,13799,02/05/2015 10:29:39.730179 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11783,D,DT,42.769009,-73.93619
5503,13811,02/13/2015 11:05:23.407075 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11795,D,DT,42.769009,-73.93619
5504,13820,02/18/2015 14:57:48.039583 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-11804,D,DT,42.769009,-73.93619
5505,21,01/29/2015 08:10:02.49867 MST,WATERVLIET,12189,ALBANY,Not Applicable,DT-8868,D,DT,42.729278,-73.70913
5506,49,02/17/2015 14:39:31.176788 MST,WATERVLIET,12189,ALBANY,Not Applicable,DT-8953,D,DT,42.729278,-73.70913
5507,87,02/10/2015 08:01:19.053696 MST,WATERVLIET,12189,ALBANY,Albany,DT-9014,D,DT,42.729278,-73.70913
5508,135,02/27/2015 10:31:59.688669 MST,WATERVLIET,12189,ALBANY,Albany,DT-9064,D,DT,42.729278,-73.70913
5509,150,03/04/2015 07:43:28.184742 MST,WATERVLIET,12189,ALBANY,Albany,DT-9079,D,DT,42.729278,-73.70913
5510,442,03/05/2015 12:57:52.453849 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,,,42.729278,-73.70913
5511,447,03/09/2015 15:42:01.124392 MDT,WATERVLIET,12189,ALBANY,Albany,,D,DT,42.729278,-73.70913
5512,563,04/15/2015 07:48:28.348744 MDT,WATERVLIET,12189,ALBANY,Albany,YV-3000.3150,,,42.729278,-73.70913
5513,590,06/02/2015 09:27:18.227839 MDT,WATERVLIET,12189,ALBANY,Albany,LH-3500.4800,L,LH,42.729278,-73.70913
5514,591,06/02/2015 09:27:18.227839 MDT,WATERVLIET,12189,ALBANY,Albany,LH-3500.4800,P,PH,42.729278,-73.70913
5515,592,06/02/2015 09:27:18.227839 MDT,WATERVLIET,12189,ALBANY,Albany,PH-1250.1400,P,PH,42.729278,-73.70913
5516,593,06/02/2015 09:27:18.227839 MDT,WATERVLIET,12189,ALBANY,Albany,PH-1250.1400,,,42.729278,-73.70913
5517,595,06/04/2015 07:24:58.683018 MDT,WATERVLIET,12189,ALBANY,Albany,BH-8400.3000,B,BM,42.729278,-73.70913
5518,665,08/03/2015 12:01:20.648775 MDT,WATERVLIET,12189,ALBANY,Albany,LT-1750.1700,L,LT,42.729278,-73.70913
5519,666,08/03/2015 12:01:20.648775 MDT,WATERVLIET,12189,ALBANY,Albany,LT-1750.1700,N,ND,42.729278,-73.70913
5520,688,08/20/2015 12:01:01.3632 MDT,WATERVLIET,12189,ALBANY,Albany,,T,TB,42.729278,-73.70913
5521,693,09/08/2015 07:09:02.660024 MDT,WATERVLIET,12189,ALBANY,Albany,NT-8900,N,NT,42.729278,-73.70913
5522,694,09/08/2015 07:09:02.660024 MDT,WATERVLIET,12189,ALBANY,Albany,NT-8900,N,NT,42.729278,-73.70913
5523,695,09/08/2015 07:09:02.660024 MDT,WATERVLIET,12189,ALBANY,Albany,NT-8900,B,BH,42.729278,-73.70913
5524,696,09/08/2015 07:09:02.660024 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3800.7000,B,BH,42.729278,-73.70913
5525,697,09/08/2015 07:09:02.660024 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3800.7000,B,BH,42.729278,-73.70913
5526,698,09/08/2015 07:09:02.660024 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3800.7000,B,BT,42.729278,-73.70913
5527,703,09/11/2015 08:52:41.654723 MDT,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5528,742,09/23/2015 12:20:40.851648 MDT,WATERVLIET,12189,ALBANY,Albany,FC-8200.8100-200,,,42.729278,-73.70913
5529,790,10/21/2015 12:49:45.044933 MDT,WATERVLIET,12189,ALBANY,Albany,,B,BH,42.729278,-73.70913
5530,818,11/17/2015 07:34:45.605787 MST,WATERVLIET,12189,ALBANY,Albany,ND-3500.3700,N,ND,42.729278,-73.70913
5531,819,11/17/2015 07:34:45.605787 MST,WATERVLIET,12189,ALBANY,Albany,ND-3500.3700,T,TJ,42.729278,-73.70913
5532,866,12/21/2015 07:07:22.114884 MST,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5533,873,12/29/2015 10:40:14.172768 MST,WATERVLIET,12189,ALBANY,Albany,,B,BH,42.729278,-73.70913
5534,924,01/28/2015 14:05:05.968725 MST,WATERVLIET,12189,ALBANY,Albany,DT-9622,D,DT,42.729278,-73.70913
5535,1032,02/26/2015 08:19:17.682698 MST,WATERVLIET,12189,ALBANY,Albany,DT-9733,D,DT,42.729278,-73.70913
5536,1033,02/26/2015 08:48:57.377429 MST,WATERVLIET,12189,ALBANY,Albany,DT-9734,D,DT,42.729278,-73.70913
5537,1037,02/26/2015 11:05:10.673292 MST,WATERVLIET,12189,ALBANY,Albany,DT-9738,D,DT,42.729278,-73.70913
5538,1056,03/09/2015 08:11:51.205221 MDT,WATERVLIET,12189,ALBANY,Albany,DT-9757,D,DT,42.729278,-73.70913
5539,1085,02/13/2015 08:52:19.968407 MST,WATERVLIET,12189,ALBANY,Allegany,DT-10046,D,DT,42.729278,-73.70913
5540,1092,01/30/2015 09:51:48.389847 MST,WATERVLIET,12189,ALBANY,Albany,DT-10088,D,DT,42.729278,-73.70913
5541,1170,01/23/2015 10:34:49.703043 MST,WATERVLIET,12189,ALBANY,Albany,DT-12049,D,DT,42.729278,-73.70913
5542,1189,02/05/2015 09:58:23.368716 MST,WATERVLIET,12189,ALBANY,Albany,DT-12094,D,DT,42.729278,-73.70913
5543,1190,02/04/2015 12:56:09.531276 MST,WATERVLIET,12189,ALBANY,Albany,DT-12095,D,DT,42.729278,-73.70913
5544,1228,02/10/2015 14:21:23.281242 MST,WATERVLIET,12189,ALBANY,Albany,DT-12783,D,DT,42.729278,-73.70913
5545,1243,02/17/2015 07:55:14.694823 MST,WATERVLIET,12189,ALBANY,Albany,DT-12817,D,DT,42.729278,-73.70913
5546,1327,03/30/2015 07:18:16.934768 MDT,WATERVLIET,12189,ALBANY,Albany,DT-13027,D,DT,42.729278,-73.70913
5547,1341,03/31/2015 14:07:35.745595 MDT,WATERVLIET,12189,ALBANY,Albany,DT-13048,D,DT,42.729278,-73.70913
5548,1354,04/02/2015 10:17:52.678131 MDT,WATERVLIET,12189,ALBANY,Albany,DT-13072,D,DT,42.729278,-73.70913
5549,1381,01/24/2015 09:06:29.717563 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5550,1489,01/09/2015 14:01:46.899947 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,,,42.729278,-73.70913
5551,1521,01/19/2015 12:48:59.2334 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5552,1533,09/28/2015 07:52:45.684043 MDT,WATERVLIET,12189,ALBANY,Albany,NT-8900,N,NT,42.729278,-73.70913
5553,1534,09/28/2015 07:52:45.684043 MDT,WATERVLIET,12189,ALBANY,Albany,NT-8900,B,BV,42.729278,-73.70913
5554,1535,09/28/2015 07:52:45.684043 MDT,WATERVLIET,12189,ALBANY,Albany,BV-8900.9300-180,B,BV,42.729278,-73.70913
5555,1536,09/28/2015 07:52:45.684043 MDT,WATERVLIET,12189,ALBANY,Albany,BV-8900.9300-180,N,NL,42.729278,-73.70913
5556,1556,01/19/2015 08:04:28.806431 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5557,1615,02/05/2015 09:31:49.536509 MST,WATERVLIET,12189,ALBANY,Albany,NT-8900,D,DT,42.729278,-73.70913
5558,1641,02/11/2015 08:29:38.361469 MST,WATERVLIET,12189,ALBANY,Albany,ND-3500.3600,N,ND,42.729278,-73.70913
5559,1642,02/11/2015 08:29:38.361469 MST,WATERVLIET,12189,ALBANY,Albany,ND-3500.3600,N,ND,42.729278,-73.70913
5560,1643,02/11/2015 08:29:38.361469 MST,WATERVLIET,12189,ALBANY,Albany,ND-3500.3600,D,DT,42.729278,-73.70913
5561,1644,02/11/2015 08:29:38.361469 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5562,1645,02/11/2015 08:29:38.361469 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5563,1646,02/11/2015 08:29:38.361469 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,N,NT,42.729278,-73.70913
5564,1917,04/06/2015 14:26:41.993864 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3800.7000,B,BH,42.729278,-73.70913
5565,1918,04/06/2015 14:26:41.993864 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3800.7000,,,42.729278,-73.70913
5566,1920,04/07/2015 14:12:08.847599 MDT,WATERVLIET,12189,ALBANY,Albany,DM-1800.1000,D,DM,42.729278,-73.70913
5567,1921,04/07/2015 14:12:08.847599 MDT,WATERVLIET,12189,ALBANY,Albany,DM-1800.1000,D,DM,42.729278,-73.70913
5568,1922,04/07/2015 14:12:08.847599 MDT,WATERVLIET,12189,ALBANY,Albany,DM-1800.1000,B,BH,42.729278,-73.70913
5569,1938,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5570,1939,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5571,1940,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5572,1941,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5573,1942,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BH,42.729278,-73.70913
5574,1943,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,B,BH,42.729278,-73.70913
5575,1944,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,B,BH,42.729278,-73.70913
5576,1945,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,B,BH,42.729278,-73.70913
5577,1946,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,B,BH,42.729278,-73.70913
5578,1947,04/08/2015 12:50:35.711054 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,,,42.729278,-73.70913
5579,1948,04/09/2015 07:51:04.684733 MDT,WATERVLIET,12189,ALBANY,Albany,,Y,YZ,42.729278,-73.70913
5580,1956,04/10/2015 11:25:07.466149 MDT,WATERVLIET,12189,ALBANY,Albany,,L,LV,42.729278,-73.70913
5581,1998,04/14/2015 08:40:10.668444 MDT,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5582,2074,04/29/2015 14:05:18.785903 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.1800,F,FT,42.729278,-73.70913
5583,2075,04/29/2015 14:05:18.785903 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.1800,P,PH,42.729278,-73.70913
5584,2368,07/17/2015 11:33:30.610503 MDT,WATERVLIET,12189,ALBANY,Albany,PH-1000,T,TD,42.729278,-73.70913
5585,2369,07/17/2015 11:33:30.610503 MDT,WATERVLIET,12189,ALBANY,Albany,TD-0300,F,FT,42.729278,-73.70913
5586,2465,07/28/2015 14:34:00.846481 MDT,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5587,2541,08/24/2015 10:44:33.38002 MDT,WATERVLIET,12189,ALBANY,Albany,BM-3000.2000-250,,,42.729278,-73.70913
5588,2545,08/27/2015 08:27:13.851694 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,N,NL,42.729278,-73.70913
5589,2577,09/02/2015 09:51:15.01782 MDT,WATERVLIET,12189,ALBANY,Albany,,R,RX,42.729278,-73.70913
5590,2750,09/22/2015 11:15:00.071568 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5591,2751,09/22/2015 11:15:00.071568 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,L,LH,42.729278,-73.70913
5592,2792,10/11/2015 16:11:24.280745 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,B,BH,42.729278,-73.70913
5593,2793,10/11/2015 16:11:24.280745 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,,,42.729278,-73.70913
5594,2813,10/12/2015 15:41:57.053303 MDT,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5595,2819,10/13/2015 14:34:41.505269 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,B,BH,42.729278,-73.70913
5596,2820,10/13/2015 14:34:41.505269 MDT,WATERVLIET,12189,ALBANY,Albany,BH-3900.3100,,,42.729278,-73.70913
5597,2832,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500,F,FT,42.729278,-73.70913
5598,2833,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500,F,FT,42.729278,-73.70913
5599,2834,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500,F,FT,42.729278,-73.70913
5600,2835,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.4600,F,FT,42.729278,-73.70913
5601,2836,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.4600,F,FT,42.729278,-73.70913
5602,2837,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.4600,F,FT,42.729278,-73.70913
5603,2838,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.8550,F,FT,42.729278,-73.70913
5604,2839,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.8550,F,FT,42.729278,-73.70913
5605,2840,10/16/2015 10:24:42.513884 MDT,WATERVLIET,12189,ALBANY,Albany,FT-4500.8550,B,BH,42.729278,-73.70913
5606,2852,10/19/2015 12:52:07.061401 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5607,2853,10/19/2015 12:52:07.061401 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5608,2854,10/19/2015 12:52:07.061401 MDT,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BH,42.729278,-73.70913
5609,2893,11/04/2015 15:31:32.201968 MST,WATERVLIET,12189,ALBANY,Albany,BH-1800.3500,T,TE,42.729278,-73.70913
5610,2899,11/06/2015 08:27:39.116126 MST,WATERVLIET,12189,ALBANY,Albany,FJ-6700.8000,B,BH,42.729278,-73.70913
5611,2911,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5612,2912,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5613,2913,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5614,2914,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5615,2915,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-7900.0050,P,PH,42.729278,-73.70913
5616,2916,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-7900.0050,P,PH,42.729278,-73.70913
5617,2917,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-7900.0050,P,PH,42.729278,-73.70913
5618,2918,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,PH-7900.0050,T,TI,42.729278,-73.70913
5619,2919,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,TI-1800.4500-900,T,TI,42.729278,-73.70913
5620,2920,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,TI-1800.4500-900,T,TI,42.729278,-73.70913
5621,2921,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,TI-1800.4500-900,T,TI,42.729278,-73.70913
5622,2922,11/18/2015 09:47:43.759691 MST,WATERVLIET,12189,ALBANY,Albany,TI-1800.4500-900,P,PH,42.729278,-73.70913
5623,2979,12/01/2015 12:58:50.761813 MST,WATERVLIET,12189,ALBANY,Albany,DD-1500.4050,B,BH,42.729278,-73.70913
5624,2986,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5625,2987,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5626,2988,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5627,2989,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5628,2990,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5629,2991,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.3200,P,PH,42.729278,-73.70913
5630,2992,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.1500,P,PH,42.729278,-73.70913
5631,2993,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.1500,P,PH,42.729278,-73.70913
5632,2994,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.1500,P,PH,42.729278,-73.70913
5633,2995,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.1500,P,PH,42.729278,-73.70913
5634,2996,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.1500,P,PH,42.729278,-73.70913
5635,2997,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,PH-2950.1500,B,BD,42.729278,-73.70913
5636,2998,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5637,2999,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5638,3000,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5639,3001,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5640,3002,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,B,BD,42.729278,-73.70913
5641,3003,12/04/2015 08:17:19.353692 MST,WATERVLIET,12189,ALBANY,Albany,BD-1800.2000,T,TI,42.729278,-73.70913
5642,3132,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,TJ-6500.6300,T,TJ,42.729278,-73.70913
5643,3133,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,TJ-6500.6300,Y,YF,42.729278,-73.70913
5644,3134,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,YF-5000,Y,YF,42.729278,-73.70913
5645,3135,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,YF-5000,R,RF,42.729278,-73.70913
5646,3136,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,RF-8380,R,RF,42.729278,-73.70913
5647,3137,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,RF-8380,D,DT,42.729278,-73.70913
5648,3138,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5649,3139,02/03/2015 08:39:08.554057 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,D,DT,42.729278,-73.70913
5650,3184,07/01/2015 10:13:13.213535 MDT,WATERVLIET,12189,ALBANY,Albany,TJ-3000.8000,L,LH,42.729278,-73.70913
5651,3402,02/24/2015 09:34:40.462108 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800.9300,D,DT,42.729278,-73.70913
5652,3407,02/25/2015 11:23:55.948855 MST,WATERVLIET,12189,ALBANY,Albany,DT-8800,,,42.729278,-73.70913
5653,3420,03/02/2015 12:10:17.495199 MST,WATERVLIET,12189,ALBANY,Albany,,D,DT,42.729278,-73.70913
5654,3506,03/22/2015 08:32:11.692766 MDT,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5655,3524,03/28/2015 07:27:41.958946 MDT,WATERVLIET,12189,ALBANY,Albany,,B,BV,42.729278,-73.70913
5656,3563,04/07/2015 15:01:51.425269 MDT,WATERVLIET,12189,ALBANY,Albany,,,,42.729278,-73.70913
5657,3566,04/10/2015 08:21:16.230596 MDT,WATERVLIET,12189,ALBANY,Albany,,B,BH,42.729278,-73.70913
5658,3589,04/14/2015 09:37:41.225672 MDT,WATERVLIET,12189,ALBANY,Albany,DT-8800,B,BD,42.729278,-73.70913
5659,3595,04/14/2015 13:14:45.40526 MDT,WATERVLIET,12189,ALBANY,Albany,TJ-3000.8000,T,TJ,42.729278,-73.70913
5660,3596,04/14/2015 13:14:45.40526 MDT,WATERVLIET,12189,ALBANY,Albany,TJ-3000.8000,R,RF,42.729278,-73.70913
